Event ID,Event Name,Event Category,Corresponding Level 1 Category,Test Event Yes/No,Event Type,Predecessor Event ID,Event Owner,Event Approver,Event Stage,Created On - Date,Created On - Time,Published On - Date,Published On - Time,End Date,End Time,Auction Start Date,Auction Start Time,Awarded On,Event Currency,Baseline Price,Event Savings,Awarded Savings
26,"Main Event_ITL_Angle, Flat & Channel 17MT_Reverse Auction_1st Feb'24","Angles
Channels
Raw materials","Structures & Building & Construction & Manufacturing Components & Supplies
Paper Materials & Products",No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,01-Feb-2024,12:52 PM,01-Feb-2024,02:09 PM,01-Feb-2024,04:57 PM,01-Feb-2024,04:00 PM,-,INR,841,-4.5,-
27,Main Event_ITL_Cassette AC Daikin_Sonalika Inds_Reverse Auction_1st Feb'24,Electrical components,Commercial & Military & Private Vehicles & their Accessories & Components,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,01-Feb-2024,12:57 PM,01-Feb-2024,01:00 PM,01-Feb-2024,05:10 PM,01-Feb-2024,04:30 PM,-,INR,116000,4000,-
28,Main Event_ITL_Repairing of Rotor Fixture_Sonalika Inds_Reverse Auction_2nd Feb'24,Manufacturing equipment maintenance & repair services,Industrial Production & Manufacturing Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,02-Feb-2024,10:56 AM,02-Feb-2024,10:58 AM,02-Feb-2024,12:12 PM,02-Feb-2024,11:30 AM,-,INR,259000,7000,-
29,Main Event Round 1_ITL_Scrap AC Units 8 Nos_Forward Auction_2nd Feb'24,Metal waste & scrap,Mineral & Textile & Inedible Plant & Animal Materials,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,02-Feb-2024,12:37 PM,02-Feb-2024,12:41 PM,02-Feb-2024,02:40 PM,02-Feb-2024,02:00 PM,-,INR,30000,6000,-
30,Main Event_ITL_Commercial LPG Cylinder 19Kg_Reverse Auction_2nd Feb'24,Industrial use gases,Chemicals including Bio Chemicals & Gas Materials,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,02-Feb-2024,12:53 PM,02-Feb-2024,12:59 PM,02-Feb-2024,03:58 PM,02-Feb-2024,03:00 PM,-,INR,550953,92453,-
31,Main Event_ITL_Scrap AC Units 8 Nos_Forward Auction_2nd Feb'24,Metal waste & scrap,Mineral & Textile & Inedible Plant & Animal Materials,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,02-Feb-2024,02:25 PM,02-Feb-2024,02:27 PM,02-Feb-2024,03:10 PM,02-Feb-2024,02:30 PM,-,INR,30000,5000,-
32,Main Event_ITL_Export by Air & Sea-AE31066 & SE240358_Reverse Auction_2nd Feb'24,Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,02-Feb-2024,02:30 PM,02-Feb-2024,02:44 PM,02-Feb-2024,04:42 PM,02-Feb-2024,04:00 PM,-,INR,530776,235,-
33,Main Event_ITL_Propane Gas_Reverse Auction_2nd Feb'24,Industrial use gases,Chemicals including Bio Chemicals & Gas Materials,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,02-Feb-2024,03:11 PM,02-Feb-2024,03:26 PM,02-Feb-2024,05:10 PM,02-Feb-2024,04:30 PM,-,INR,14121900,46800,-
34,Main Event_ITL_Export by Sea-Chennai to Koper 20'GP-SE240332_Reverse Auction_5th Feb'24,Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,05-Feb-2024,02:58 PM,05-Feb-2024,03:05 PM,05-Feb-2024,04:44 PM,05-Feb-2024,04:00 PM,-,INR,316400,16880,-
35,Main Event_ITL_Boundary Wall & Mary Ground Dismantling & Disposal Work at New Solis Plant_Forward Auction_6th Feb'24,"Non metallic waste & scrap
Civil engineering","Mineral & Textile & Inedible Plant & Animal Materials
Engineering & Research & Technology Based Services",No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,06-Feb-2024,10:17 AM,06-Feb-2024,10:29 AM,06-Feb-2024,11:45 AM,06-Feb-2024,11:00 AM,-,INR,550847.46,152.54,-
36,Main Event_ITL_Welding SPM & Welding Fixture_Sonalika Inds_Reverse Auction_6th Feb'24,"Special tooling fixtures
Assembly machines",Industrial Manufacturing & Processing Machinery & Accessories,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,06-Feb-2024,10:53 AM,06-Feb-2024,11:05 AM,06-Feb-2024,12:48 PM,06-Feb-2024,12:00 PM,-,INR,1564282,77282,-
37,Main Event_ITL_Tooling for NME-4063 & NME-4234_Reverse Auction_6th Feb'24,Completion tools & equipment,Mining & Well Drilling Machinery & Accessories,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,06-Feb-2024,12:01 PM,06-Feb-2024,12:03 PM,06-Feb-2024,03:19 PM,06-Feb-2024,02:00 PM,-,INR,109140,8479.15,-
38,Main Event_ITL_SS Kitchen Equipments_Reverse Auction_6th Feb'24,Table & kitchen linen & accessories,Domestic Appliances & Supplies & Consumer Electronic Products,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,06-Feb-2024,12:34 PM,06-Feb-2024,12:52 PM,06-Feb-2024,03:52 PM,06-Feb-2024,03:00 PM,-,INR,281820,39360,-
39,Main Event_ITL_Export by Air-Germany DAP Rothernburg 549 Kg-AE31068_Reverse Auction_6th Feb'24,Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,06-Feb-2024,01:22 PM,06-Feb-2024,01:28 PM,06-Feb-2024,04:43 PM,06-Feb-2024,04:00 PM,-,INR,103992,399,-
40,Main Event_ITL_Bulk Liquefied Petroleum Gas (LPG)_ICML Amb_Reverse Auction_6th Feb'24,Industrial use gases,Chemicals including Bio Chemicals & Gas Materials,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,06-Feb-2024,01:34 PM,06-Feb-2024,01:41 PM,06-Feb-2024,05:14 PM,06-Feb-2024,04:30 PM,-,INR,852150,0,-
41,Main Event_ITL_Export by Sea-USA DAP Adairsville 40'HC-SE240378_Reverse Auction_7th Feb'24,Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,07-Feb-2024,01:38 PM,07-Feb-2024,01:47 PM,07-Feb-2024,04:40 PM,07-Feb-2024,04:00 PM,-,INR,578500,0,-
42,Main Event_ITL_Indef Electric Chain Hoist 500Kg_Reverse Auction_8th Feb'24,Lifting equipment & accessories,Material Handling & Conditioning & Storage Machinery & their Accessories & Supplies,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,08-Feb-2024,10:32 AM,08-Feb-2024,10:34 AM,08-Feb-2024,12:40 PM,08-Feb-2024,12:00 PM,-,INR,0,19750.32,-
43,Main Event_ITL_HR Sheets (254.5 MT)-Cost Engg. Department_Reverse Auction_8th Feb'24,"Sheet
Plate",Structures & Building & Construction & Manufacturing Components & Supplies,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,08-Feb-2024,10:48 AM,08-Feb-2024,11:56 AM,08-Feb-2024,02:58 PM,08-Feb-2024,02:00 PM,-,INR,2982.65,0.2,-
44,Main Event_ITL_Import by Sea-LCL COBO Italy to ITL 1285.4Kg-SI40446_Reverse Auction_8th Feb'24,Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,08-Feb-2024,02:14 PM,08-Feb-2024,03:00 PM,08-Feb-2024,04:44 PM,08-Feb-2024,04:00 PM,-,INR,77455,8613,-
45,"Main Event_ITL_Angle, Flat & Channel 150MT_Reverse Auction_8th Feb'24","Angles
Channels
Raw materials","Structures & Building & Construction & Manufacturing Components & Supplies
Paper Materials & Products",No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,08-Feb-2024,04:14 PM,09-Feb-2024,12:59 PM,09-Feb-2024,03:12 PM,09-Feb-2024,02:00 PM,-,INR,2072.8,3.66,-
46,Main Event_ITL_Export by Sea & Air-SE240401 & AE31072_Reverse Auction_9th Feb'24,Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,09-Feb-2024,03:02 PM,09-Feb-2024,03:16 PM,09-Feb-2024,04:40 PM,09-Feb-2024,04:00 PM,-,INR,827446,905,-
47,Main Event_ITL_Base Plates_Reverse Auction_12th Feb'24,Plate,Structures & Building & Construction & Manufacturing Components & Supplies,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,12-Feb-2024,10:08 AM,12-Feb-2024,10:15 AM,12-Feb-2024,12:47 PM,12-Feb-2024,11:30 AM,-,INR,709572.27,31272.27,-
48,Main Event Round 1_ITL_Scrap Agriculture Equipments_Forward Auction_12th Feb'24,Metal waste & scrap,Mineral & Textile & Inedible Plant & Animal Materials,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,12-Feb-2024,10:37 AM,12-Feb-2024,10:42 AM,12-Feb-2024,02:42 PM,12-Feb-2024,02:00 PM,-,INR,35,1,-
49,"Main Event_ITL_Export by Sea & Air-SE240410, SE30631 & AE31073_Reverse Auction_12th Feb'24",Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,12-Feb-2024,12:19 PM,12-Feb-2024,02:53 PM,12-Feb-2024,05:01 PM,12-Feb-2024,04:00 PM,-,INR,649321,51085,-
50,Main Event_ITL_Steel 31MT_Reverse Auction_12th Feb'24,"Raw materials
Angles
Channels
Plate","Structures & Building & Construction & Manufacturing Components & Supplies
Paper Materials & Products",No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,12-Feb-2024,12:45 PM,12-Feb-2024,12:58 PM,12-Feb-2024,05:38 PM,12-Feb-2024,04:30 PM,-,INR,1926.35,22.37,-
51,Main Event_ITL_Adobe License Renewal_Reverse Auction_13th Feb'24,Software maintenance & support,Engineering & Research & Technology Based Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,12-Feb-2024,11:59 PM,13-Feb-2024,09:42 AM,13-Feb-2024,11:49 AM,13-Feb-2024,11:00 AM,-,INR,862400,1000,-
52,Main Event_ITL_High Rise Racks G+5_Reverse Auction_13th Feb'24,Shelving & storage,Material Handling & Conditioning & Storage Machinery & their Accessories & Supplies,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,13-Feb-2024,12:12 AM,13-Feb-2024,11:37 AM,13-Feb-2024,03:55 PM,13-Feb-2024,03:00 PM,-,INR,3957458,31820,-
53,Main Event_ITL_Export by Air-AE31070_Reverse Auction_13th Feb'24,Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,13-Feb-2024,11:46 AM,13-Feb-2024,01:09 PM,13-Feb-2024,04:40 PM,13-Feb-2024,04:00 PM,-,INR,167327,295,-
54,Main Event_ITL_D2 & EN Material_Sonalika Inds_Reverse Auction_13th Feb'24,Base Metals,Mineral & Textile & Inedible Plant & Animal Materials,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,13-Feb-2024,12:25 PM,13-Feb-2024,01:59 PM,13-Feb-2024,04:29 PM,13-Feb-2024,03:30 PM,-,INR,3702.25,93.8,-
55,Main Event_ITL_Export by Sea-DAP Rothenburg via HAMBURG 20'GP-SE240442_Reverse Auction_14th Feb'24,Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,14-Feb-2024,11:16 AM,14-Feb-2024,11:21 AM,14-Feb-2024,02:10 PM,14-Feb-2024,01:30 PM,-,INR,350470,0,-
56,Main Event_ITL_HR Sheets (177 MT)-Cost Engg. Department_Reverse Auction_14th Feb'24,"Sheet
Raw materials","Structures & Building & Construction & Manufacturing Components & Supplies
Paper Materials & Products",No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,14-Feb-2024,11:25 AM,14-Feb-2024,11:31 AM,14-Feb-2024,03:18 PM,14-Feb-2024,02:00 PM,-,INR,3293.25,2.43,-
57,Main Event_ITL_Tube Bending Reel of Flail Mower_Reverse Auction_14th Feb'24,Special tooling fixtures,Industrial Manufacturing & Processing Machinery & Accessories,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,14-Feb-2024,11:44 AM,14-Feb-2024,11:47 AM,14-Feb-2024,03:48 PM,14-Feb-2024,03:00 PM,-,INR,186014,1014,-
58,Main Event_ITL_Unity Industry License_Reverse Auction_14th Feb'24,Software maintenance & support,Engineering & Research & Technology Based Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,14-Feb-2024,11:51 AM,14-Feb-2024,11:56 AM,14-Feb-2024,04:44 PM,14-Feb-2024,04:00 PM,-,INR,436097,12939.2,-
59,Main Event_ITL_Cables_Reverse Auction_15th Feb'24,Electrical cable & accessories,Power Generation & Distribution Machinery & Accessories,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,15-Feb-2024,10:13 AM,15-Feb-2024,10:24 AM,15-Feb-2024,12:09 PM,15-Feb-2024,11:30 AM,-,INR,583647,75627,-
60,Main Event_ITL_MIG Wire 0.8 MM & 1.2 MM_Reverse Auction_15th Feb'24,Electrical wire,Power Generation & Distribution Machinery & Accessories,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,15-Feb-2024,10:58 AM,15-Feb-2024,11:03 AM,15-Feb-2024,01:15 PM,15-Feb-2024,12:30 PM,-,INR,172,2,-
61,Main Event_ITL_Export by Sea-Poland Gdynia 40'HC-SE240454_Reverse Auction_15th Feb'24,Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,15-Feb-2024,01:57 PM,15-Feb-2024,02:02 PM,15-Feb-2024,04:53 PM,15-Feb-2024,04:00 PM,-,INR,295970,8000,-
62,Main Event_ITL_HR Sheets (270 MT)-Cost Engg. Department_Reverse Auction_16th Feb'24,"Sheet
Raw materials","Structures & Building & Construction & Manufacturing Components & Supplies
Paper Materials & Products",No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,16-Feb-2024,11:48 AM,16-Feb-2024,12:04 PM,16-Feb-2024,05:38 PM,16-Feb-2024,03:30 PM,-,INR,4008.95,-9.41,-
63,Main Event_ITL_Export by Sea-Puerto Cabello Venezuela 40'HC-SE240449_Reverse Auction_16th Jan'24,Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,16-Feb-2024,01:52 PM,16-Feb-2024,02:11 PM,16-Feb-2024,05:01 PM,16-Feb-2024,04:00 PM,-,INR,485460,0,-
64,Main Event_ITL_Die Casting_Reverse Auction_19th Feb'24,Die castings,Manufacturing Components & Supplies,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,18-Feb-2024,10:27 PM,18-Feb-2024,10:31 PM,19-Feb-2024,12:10 PM,19-Feb-2024,11:30 AM,-,INR,1052902,5248.5,-
65,Main Event_ITL_AC Daikin_Reverse Auction_19th Feb'24,"Plumbing & heating & air conditioning
Electrical components","Commercial & Military & Private Vehicles & their Accessories & Components
Building & Construction & Maintenance Services",No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,18-Feb-2024,10:34 PM,18-Feb-2024,10:44 PM,19-Feb-2024,01:09 PM,19-Feb-2024,12:00 PM,-,INR,1119478,37578,-
66,Main Event_ITL_Seamless Pipe 199 MT_Sonalika Inds_Reverse Auction_19th Feb'24,Pipe,Distribution & Conditioning Systems & Equipment & Components,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,18-Feb-2024,11:05 PM,18-Feb-2024,11:42 PM,19-Feb-2024,01:52 PM,19-Feb-2024,12:30 PM,-,INR,949,0,-
67,Main Event_ITL_Propane Gas_Transportation_Reverse Auction_19th Feb'24,Road transportation,Transportation & Storage & Mail Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,18-Feb-2024,11:32 PM,18-Feb-2024,11:48 PM,19-Feb-2024,05:07 PM,19-Feb-2024,04:00 PM,-,INR,32395,0,-
68,Main Event_ITL_Cement OPC 43 Grade_Reverse Auction_19th Feb'24,Cement & lime,Structures & Building & Construction & Manufacturing Components & Supplies,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,19-Feb-2024,11:06 AM,19-Feb-2024,11:11 AM,19-Feb-2024,05:10 PM,19-Feb-2024,04:30 PM,-,INR,315000,0,-
69,Main Event_ITL_Export by Air-AE31076_Reverse Auction_19th Feb'24,Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,19-Feb-2024,01:51 PM,19-Feb-2024,03:16 PM,19-Feb-2024,05:10 PM,19-Feb-2024,04:30 PM,-,INR,153381,20947,-
70,Main Event_ITL_Hot Runner Systems_Reverse Auction_20th Feb'24,Machined hot extrusions,Manufacturing Components & Supplies,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,19-Feb-2024,08:28 PM,19-Feb-2024,08:31 PM,20-Feb-2024,12:40 PM,20-Feb-2024,12:00 PM,-,INR,375000,10000,-
71,Main Event_ITL_Zebra Barcode Printers_ICML Amb_Reverse Auction_20th Feb'24,Printer & facsimile & photocopier supplies,Office Equipment & Accessories & Supplies,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,19-Feb-2024,08:40 PM,19-Feb-2024,08:42 PM,20-Feb-2024,01:21 PM,20-Feb-2024,12:30 PM,-,INR,108000,2400,-
72,Main Event_ITL_Concrete Densification & 5-Stage Surface Hardening Work at Dras Plant_Reverse Auction_20th Feb'24,Concrete work,Building & Construction & Maintenance Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,19-Feb-2024,08:54 PM,19-Feb-2024,08:56 PM,20-Feb-2024,04:17 PM,20-Feb-2024,03:00 PM,-,INR,3204825,1154775,-
73,Main Event_ITL_Rental DG 750 KVA_Reverse Auction_20th Feb'24,Power generators,Power Generation & Distribution Machinery & Accessories,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,20-Feb-2024,04:24 PM,20-Feb-2024,04:30 PM,20-Feb-2024,05:34 PM,20-Feb-2024,05:00 PM,-,INR,240000,0,-
74,Main Event_ITL_Aluminium Work for Inspection Stage at Solis Plant_Reverse Auction_21st Feb'24,Home & interior design instructional materials,Musical Instruments & Games & Toys & Arts & Crafts & Educational Equipment & Materials & Accessories & Supplies,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,20-Feb-2024,07:23 PM,20-Feb-2024,07:27 PM,21-Feb-2024,11:53 AM,21-Feb-2024,11:00 AM,-,INR,254430,11370,-
75,Main Event_ITL_Networking Material for Lawn Mover_ICML Amb_Reverse Auction_21st Feb'24,Fixed network equipment & components,Information Technology Broadcasting & Telecommunications,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,20-Feb-2024,07:31 PM,20-Feb-2024,07:40 PM,21-Feb-2024,12:19 PM,21-Feb-2024,11:30 AM,-,INR,244860,14360,-
76,Main Event_ITL_ERW Pipes 198.5 MT-Rotavator_Raw Material_Reverse Auction_21st Feb'24,Pipe,Distribution & Conditioning Systems & Equipment & Components,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,20-Feb-2024,07:43 PM,21-Feb-2024,10:35 AM,21-Feb-2024,01:40 PM,21-Feb-2024,12:30 PM,-,INR,861.4,23.8,-
77,Main Event_ITL_Tooling for HST Transmission HSG for CPC & Cycle Time Reduction_Reverse Auction_21st Feb'24,Completion tools & equipment,Mining & Well Drilling Machinery & Accessories,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,20-Feb-2024,08:07 PM,21-Feb-2024,10:36 AM,21-Feb-2024,05:11 PM,21-Feb-2024,03:00 PM,-,INR,740097.5,163496.34,-
78,"Main Event_ITL_Angle, Flat & Channel 190.6MT_Thresher_Reverse Auction_21st Feb'24","Angles
Channels
Raw materials","Structures & Building & Construction & Manufacturing Components & Supplies
Paper Materials & Products",No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,20-Feb-2024,08:25 PM,21-Feb-2024,02:41 PM,21-Feb-2024,06:38 PM,21-Feb-2024,05:00 PM,-,INR,1570.69,19.57,-
79,Main Event_ITL_Export by Air & Sea-AE31075 & SE30637_Reverse Auction_21st Feb'24,Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,21-Feb-2024,02:27 PM,21-Feb-2024,02:34 PM,21-Feb-2024,05:14 PM,21-Feb-2024,04:30 PM,-,INR,322190,530,-
80,Main Event_ITL_ENDO Spring Balancer_Reverse Auction_22nd Feb'24,Lifting equipment & accessories,Material Handling & Conditioning & Storage Machinery & their Accessories & Supplies,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,22-Feb-2024,11:13 AM,22-Feb-2024,11:18 AM,22-Feb-2024,01:14 PM,22-Feb-2024,12:30 PM,-,INR,211982,11982,-
81,"Main Event_ITL_Angle, Flat & Channel 202.5MT_Reverse Auction_22nd Feb'24","Angles
Channels
Raw materials","Structures & Building & Construction & Manufacturing Components & Supplies
Paper Materials & Products",No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,22-Feb-2024,02:35 PM,22-Feb-2024,02:41 PM,22-Feb-2024,05:02 PM,22-Feb-2024,04:00 PM,-,INR,1525,-7.75,-
82,Main Event_ITL_Export by Air & Sea-AE31082 & SE240436_Reverse Auction_22nd Feb'24,Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,22-Feb-2024,02:47 PM,22-Feb-2024,02:56 PM,22-Feb-2024,05:10 PM,22-Feb-2024,04:30 PM,-,INR,707951,3295,-
83,Main Event_ITL_AMC of Utility Acoustic System_Reverse Auction_23rd Feb'24,Manufacturing equipment maintenance & repair services,Industrial Production & Manufacturing Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,22-Feb-2024,06:49 PM,22-Feb-2024,06:52 PM,23-Feb-2024,12:17 PM,23-Feb-2024,11:30 AM,-,INR,390000,5000,-
84,Main Event_ITL_Jobwork-Injection Mould Console LH_Reverse Auction_23rd Feb'24,Injection moldings,Manufacturing Components & Supplies,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,22-Feb-2024,06:54 PM,22-Feb-2024,06:57 PM,23-Feb-2024,12:40 PM,23-Feb-2024,12:00 PM,-,INR,822469,0,-
85,Main Event Round 1_ITL_Metal Scrap (01.03.24 to 31.03.24)_Forward Auction_23rd Feb'24,Metal waste & scrap,Mineral & Textile & Inedible Plant & Animal Materials,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,22-Feb-2024,07:11 PM,23-Feb-2024,11:27 AM,23-Feb-2024,02:23 PM,23-Feb-2024,01:00 PM,-,INR,269,17.72,-
86,Main Event Final Round 2_ITL_Metal Scrap (01.03.24 to 31.03.24)_Forward Auction_23rd Feb'24,Metal waste & scrap,Mineral & Textile & Inedible Plant & Animal Materials,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,22-Feb-2024,08:23 PM,23-Feb-2024,02:17 PM,23-Feb-2024,02:53 PM,23-Feb-2024,02:20 PM,-,INR,269,19.37,-
87,Main Event Round 1_ITL_Dry Gatta Scrap (01.03.2024 to 30.04.2024)_Forward Auction_23rd Feb'24,Non metallic waste & scrap,Mineral & Textile & Inedible Plant & Animal Materials,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,22-Feb-2024,08:32 PM,23-Feb-2024,12:19 PM,23-Feb-2024,04:13 PM,23-Feb-2024,03:30 PM,-,INR,13,0.13,-
88,Main Event_ITL_Export by Air-AI40521_Reverse Auction_23rd Feb'24,Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,23-Feb-2024,04:01 PM,23-Feb-2024,04:07 PM,23-Feb-2024,05:12 PM,23-Feb-2024,04:30 PM,-,INR,319165,0,-
89,Main Event_ITL_Civil Work for Development & Installation of Black Room_Reverse Auction_24th Feb'24,Civil engineering,Engineering & Research & Technology Based Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,23-Feb-2024,11:24 PM,23-Feb-2024,11:26 PM,24-Feb-2024,11:43 AM,24-Feb-2024,11:00 AM,-,INR,311600,2000,-
90,Main Event_ITL_Blanking+Piercing Dies_Reverse Auction_24th Feb'24,Metal fabricating dies,Industrial Manufacturing & Processing Machinery & Accessories,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,23-Feb-2024,11:29 PM,23-Feb-2024,11:38 PM,24-Feb-2024,01:31 PM,24-Feb-2024,12:30 PM,-,INR,2699600.4,56037.4,-
91,Main Event_ITL_Fixing of Paver Blocks at Parking Area at Solis Plant_Reverse Auction_24th Feb'24,Civil engineering,Engineering & Research & Technology Based Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,23-Feb-2024,11:41 PM,24-Feb-2024,11:09 AM,24-Feb-2024,04:00 PM,24-Feb-2024,03:00 PM,-,INR,4271372.4,298972.4,-
92,"Main Event_ITL_Export by Sea & Air-SE240528, SE240529 & AE31083_Reverse Auction_26th Feb'24",Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,26-Feb-2024,02:05 PM,26-Feb-2024,02:27 PM,26-Feb-2024,04:58 PM,26-Feb-2024,04:00 PM,-,INR,874636,25680,-
93,Main Event_ITL_Colour Coated Sheets & Flashing_Reverse Auction_27th Feb'23,Roofing & siding & sheet metal work,Building & Construction & Maintenance Services,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,27-Feb-2024,10:13 AM,27-Feb-2024,10:18 AM,27-Feb-2024,12:10 PM,27-Feb-2024,11:30 AM,-,INR,353250,800,-
94,Main Event_ITL_Ride on Scrubber Machine_Reverse Auction_27th Feb'24,Laboratory washing & cleaning equipment,Laboratory & Measuring & Observing & Testing Equipment,No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,27-Feb-2024,01:29 PM,27-Feb-2024,01:31 PM,27-Feb-2024,03:40 PM,27-Feb-2024,03:00 PM,-,INR,575000,50000,-
95,"Main Event_ITL_P20, EN & OHNS Material_Reverse Auction_27th Feb'24","Raw materials
Base Metals","Paper Materials & Products
Mineral & Textile & Inedible Plant & Animal Materials",No,Auction,,Bhupender Kaushik,Bhupender Kaushik,Analyze & Award,27-Feb-2024,01:33 PM,27-Feb-2024,01:45 PM,27-Feb-2024,04:32 PM,27-Feb-2024,03:30 PM,-,INR,600002.97,19215.72,-
